,text,accept,labels_str
189,"The engineering mind-set is content with providing a 'satisficing' solution, and the scientific mind-set is not satisfied until an optimal solution can be proven.","['Motivation', 'FutureWork']",Motivation FutureWork
190,It is the covariance between the demand and supply errors that causes endogenous relationship.,['EmpiricalResult'],EmpiricalResult
191,"Even so, RT's empirical implications in some newer domains where it has been applied remain uncertain.",['FutureWork'],FutureWork
192,The aim of this paper is to challenge the notion that all systems that support choices by humans in the course of work should be conceived of as DSS.,['Goal'],Goal
193,"Our comprehensive review of the literature suggests that system usage has been measured by both objective and subjective methods, and all of these measures can be categorized into three types: actual usage, reported usage, and assessed usage.",['Motivation'],Motivation
194,"Although the lead organizations in MERS (Fannie Mae and Freddie Mac) had guaranteed board membership, voting rights were carefully crafted to avoid their dominance.",['Motivation'],Motivation
195,"However, many ®rms have experienced dif®culty in sustaining their competitiveness through IT investment due to the inadequate management of IT investment and the lack of appropriate IT investment methodology acceptable to IT practitioners  START_CITE (Due, 1997) END_CITE  CITE_b11 .","['Motivation', 'RelationToLiterature']",Motivation RelationToLiterature
196,"Except by incompetence, the SBU CEOs would not, and certainly should not, approve a corporate IT platform strategy that would not support their intended, but not yet approved, SBU business strategies.",['FutureWork'],FutureWork
197,"However, social and informal controls can also play a major role and are arguably less costly in facilitating cocreation of value.",['Limitation'],Limitation
198,"By following this approach for a long time, the company was confronted with a considerable number of redundant applications across the corporate divisions and, consequently, with constantly increasing IT expenditures.",['Motivation'],Motivation
199,"However, a longitudinal research design could further validate the casual relationships found here.",['FutureWork'],FutureWork
200,"As mentioned, this model is inseparable from the development of an accountability frame; individual users must be held accountable for their own behaviours and usages, which also ultimately must be measurable.",['Limitation'],Limitation
201,"Smaller firms in the sample were less likely to define organization-wide standards with respect to front-end methods for software development (e.g., project management, analysis, and design) than larger firms.",['Theory'],Theory
202,"Solutions that have a consistency level lower than 0.80 are disregarded  START_CITE (Ragin, 2000 END_CITE  CITE_b105  START_CITE (Ragin, , 2009b END_CITE  CITE_b109 .","['Theory', 'RelationToLiterature']",Theory RelationToLiterature
203,"Process change deals with the process-and technology-level changes made by middle-level or project-level managers, and culture change refers to the changes in the attitudes and beliefs of operational staff.",['Definition'],Definition
204,"The larger the relative pay gap, the higher the likelihood that IT males will turn over than turn away-between.","['EmpiricalResult', 'Contribution']",EmpiricalResult Contribution
205,"The ARIMA model did not include a differencing parameter because (1) the model is not seasonal, and differencing is typically added with respect to seasonal models to create a stationary time series whose properties are the same across time.",['Method'],Method
206,To motivate the need for communication among team members we obscured the distinction between background images and icons in the paper maps given to the map designers.,['Method'],Method
207,"Further, both have been regularly used by organization science scholars in measuring firm size  START_CITE (Kimberly, 1976) END_CITE  CITE_b48 .",['RelationToLiterature'],RelationToLiterature
208,"It is important to note that we choose to remain agnostic about the reason underlying confirmation bias (i.e., whether it is triggered by the selfenhancement motive or the consistency motive).","['Method', 'Theory', 'Contribution']",Method Theory Contribution
209,"For Mondays and Tuesdays, the previous days include the Thursday and Friday of the preceding week.",['Definition'],Definition
210,"Long ago,  START_CITE Newell and Simon (1972) END_CITE  CITE_b18  reported the critical impact that different representations could have on problem-solving efficacy.","['Motivation', 'RelationToLiterature']",Motivation RelationToLiterature
211,"Qualitative research methods such as case studies --which would likely include a set of exhaustive interviews with an organization's members and stakeholders, and some amount of deep ""process tracing"" --will certainly produce more insightful results.","['FutureWork', 'Method']",FutureWork Method
212,"In particular, these studies suggest that the effect of distracting website features on task performance and user experience may not always be negative, but instead vary under different conditions.","['EmpiricalResult', 'RelationToLiterature']",EmpiricalResult RelationToLiterature
