,text,accept,labels_str
188,The third round of analysis and follow-up interviews therefore focused on the 2 years that had passed since the second round.,"['Theory', 'Method', 'Data']",Theory Method Data
189,"While the importance of ISDP team flexibility has increased, the research literature lacks a consistent definition and validated measures of the construct.","['Theory', 'Limitation']",Theory Limitation
190,It could help the decision makers to gain a holistic view of the system's overall environmental impact.,"['Theory', 'Goal']",Theory Goal
191,"The task is important for surgical scheduling because patient diagnoses and demographics are known before the patient enters the operating room, but tbe procedures that will be performed there often are not known with certainty.","['Motivation', 'Theory']",Motivation Theory
192,"The final article, ""Limits to Value in Electronic Commerce-Related IT Investments,"" by Alina M. Chircu and Robert J. Kauffman (both of the University of Minnesota), presents a general evaluative framework for business process-level investments in technology infrastmctures and information systems.",['RelationToLiterature'],RelationToLiterature
193,"Furthermore, companies that perform better at providing post-purchase customer support (e.g., information on problem troubleshooting, upgrades, maintenance, etc.) through their Website, are likely to build strong relationships with their customers and foster customer retention.",['EmpiricalResult'],EmpiricalResult
194,"To create business value for a firm through its information systems, the system should ensure efficient delivery of IS through system attributes such as availability of documentation and ease of use  START_CITE (Salmela, 1997) END_CITE  CITE_b66 .",['Theory'],Theory
195,"In order to assess whether personality similarity/complementarity influenced social presence, rather than just RA extraversion, we administered a pre-survey prior to the experiment to assess subjects' level of extraversion using the same scale used to assess the extraversion of the RA  START_CITE (Wiggins, 1979 END_CITE  CITE_b93 ).",['Method'],Method
196,"Because the senior management representative is generally respected by the commercial heads of the business divisions, significant political differences can be resolved through a process of mediation.",['Theory'],Theory
197,The last section summarizes the findings and makes suggestions for further research.,['Method'],Method
198,"Precisely defining an LOC is less straightforward than it initially appears and variations may include different combinations of executable statements, data definition statements.",['Theory'],Theory
199,"The next phase of HRFIS modules that were introduced for human resource development i.e., the PMP (People Management Programme) and TNA (Training Needs Analysis) modules, benefited from the favourable conditions resulting from the previous phase.","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
200,"They asserted that, while the objective is to ultimately include all eight components, we can expect that only well-developed theories would include them all.","['Theory', 'RelationToLiterature']",Theory RelationToLiterature
201,"We believe that the IS discipline should move aggressively toward researching human-ML augmentation, especially the nuances of this construct.",['Theory'],Theory
202,"Overall, this analysis suggests that the two types of variations in the companies' trajectories resulted from differences in contextual conditions (e.g., non-availability of a reliable local partner) and from the different belief systems the founding entrepreneurs subscribed to (e.g., the belief that embedding actions are not really necessary given the current skills and capabilities of the senior management).",['Goal'],Goal
203,Discussions in Slashdot start with short-story posts that often carry fresh news and link to sources of information where readers can find additional details.,"['Theory', 'RelationToLiterature']",Theory RelationToLiterature
204,We further asked them to identify the elements of the comment that caused them to reach their conclusion.,"['Theory', 'Data', 'Item']",Theory Data Item
205,"Most importantly, there also appears to be a strong norm that prohibits (exact) copying in online communities.",['Theory'],Theory
206,Firms aggressively investing in emerging technologies not only recognize these risks and costs but also might have the tolerance to deal with such risks.,['Theory'],Theory
207,"Although research has been conducted on demographic and gender homophily (Monge & Contractor, 2001), little attention has been given to the effect of organizational homophily based upon attributes such as budget, managerial philosophy, attitudes regarding technology, and size.","['Limitation', 'Data']",Limitation Data
208,Positive barriers have been illustrated by examples taken from our own empirical research and from the systems management literature.,"['Theory', 'EmpiricalResult']",Theory EmpiricalResult
209,"Even if only a few studies have dealt with knowledge management in an inter-organizational perspective, the results of a Canadian study  START_CITE (Halley and Beaulieu, 2005) END_CITE  CITE_b28  confirmed the idea that deployment of integrated supply chain management practices is associated with more effective knowledge management processes.",['RelationToLiterature'],RelationToLiterature
